"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","duplicateTaxonIDPerBout10m2QF"
"6A8F009E7CCC44AA9F44E3EEC10C8277","D10","CPER","CPER_009","41.4.10",40.826195,-104.745802,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"4FC3C23CC3EB4E84AC446435951BF20E","D10","CPER","CPER_009","41.4.10",40.826195,-104.745802,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"50FDE72D287A4016B5ED665D684B70F3","D10","CPER","CPER_009","31.4.10",40.826106,-104.745922,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"182A4A56CAD04380B1C65434CEA6069D","D10","CPER","CPER_009","31.1.10",40.826045,-104.746004,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"F1E5C43EA43A4ADB96E1EC6319FBFC6D","D10","CPER","CPER_009","31.1.10",40.826045,-104.746004,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"02DD3CAE3F304117ACCA9C09B4397E74","D10","CPER","CPER_009","31.4.10",40.826106,-104.745922,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"F6300FAEDD894473BEAC68403281AAE6","D10","CPER","CPER_009","32.2.10",40.826044,-104.745804,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","TRDU","Tragopogon dubius Scop.","species","cf. species",,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"31A9AB184697496B95056154A9683421","D10","CPER","CPER_009","32.4.10",40.826106,-104.745804,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"C863A421FA8643F984B69B7FD945FC1C","D10","CPER","CPER_009","32.2.10",40.826044,-104.745804,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"43A7C4D58E7D476BA8E0CF32B374DE62","D10","CPER","CPER_009","40.1.10",40.826137,-104.746001,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"CFF55BE0A87B41AB9695FBBD4C9122CE","D10","CPER","CPER_009","41.1.10",40.826134,-104.745884,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","LEMO4","Leucocrinum montanum Nutt. ex A. Gray","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"B58EFB97F15C4347BE058E4D1C9D1D55","D10","CPER","CPER_009","41.1.10",40.826134,-104.745884,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"D46ABB73E8A149A985D5E58E40D652CB","D10","CPER","CPER_009","41.1.10",40.826134,-104.745884,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"CFF42EF6B4404A3D8E2B26B01FF6AD0A","D10","CPER","CPER_009","41.4.10",40.826195,-104.745802,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"3E5B43C85D8A46A1A7F44FCD00FA31C5","D10","CPER","CPER_009","41.4.10",40.826195,-104.745802,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"999B3DB15E004C1FBCA23521D5636D80","D10","CPER","CPER_009","40.3.10",40.826198,-104.746001,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"25B08503A9864A87AB7E8EBAF7E56AE7","D10","CPER","CPER_009","40.1.10",40.826137,-104.746001,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"B03269D9470840FE8B38C9C9411F7FA3","D10","CPER","CPER_009","41.1.10",40.826134,-104.745884,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","CRMI5","Cryptantha minima Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"70E6CA1984CA43BC8AB0166E5F44B1D3","D10","CPER","CPER_009","41.4.10",40.826195,-104.745802,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"1A5E8B8012574D4D9314331481A548C7","D10","CPER","CPER_009","31.1.10",40.826045,-104.746004,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"9C419CA0A57947D583361518A4592B3B","D10","CPER","CPER_009","32.2.10",40.826044,-104.745804,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","SONU","Sophora nuttalliana B.L. Turner","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"291203E85EA84457B2CCE789C1FF486E","D10","CPER","CPER_009","40.1.10",40.826137,-104.746001,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"CEF3A46AED19462D91B4E50F75DE148C","D10","CPER","CPER_009","31.1.10",40.826045,-104.746004,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","LEMO4","Leucocrinum montanum Nutt. ex A. Gray","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"ADE40EBFB9134361AE29A2F2DC30EE94","D10","CPER","CPER_009","31.4.10",40.826106,-104.745922,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","TRDU","Tragopogon dubius Scop.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"5B11293F96164959805C0C5C5710D9BF","D10","CPER","CPER_009","40.3.10",40.826198,-104.746001,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","LEMO4","Leucocrinum montanum Nutt. ex A. Gray","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"1D2067361AF844428554FCD3F19B94A6","D10","CPER","CPER_009","41.4.10",40.826195,-104.745802,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"AA4BEFD8B3374E2ABF93AED6D5D09BCB","D10","CPER","CPER_009","41.4.10",40.826195,-104.745802,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","OEAL","Oenothera albicaulis Pursh","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"9D2A46804BF743C3937777242AAC1F36","D10","CPER","CPER_009","41.4.10",40.826195,-104.745802,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"26D650CE04E84C8DB263AFEA4E26DDC6","D10","CPER","CPER_009","32.2.10",40.826044,-104.745804,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species","cf. species",,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"23DD868516FC41D58F97D7F65708F703","D10","CPER","CPER_009","31.4.10",40.826106,-104.745922,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"7DF493EC10184C56A74DB3EDD19DD730","D10","CPER","CPER_009","31.4.10",40.826106,-104.745922,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","TROC","Tradescantia occidentalis (Britton) Smyth","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"77BF0F0F7E464CE6A18D3A44606CD6F9","D10","CPER","CPER_009","31.1.10",40.826045,-104.746004,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"4BE50CD37447429C9FD99D87DBA7253B","D10","CPER","CPER_009","32.2.10",40.826044,-104.745804,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"2681A1EBC6264ECA80CB9DB139C1E3D5","D10","CPER","CPER_009","32.4.10",40.826106,-104.745804,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"7B8B2D8027414927B7C86EDFEFE40834","D10","CPER","CPER_009","40.1.10",40.826137,-104.746001,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"406208C7C33646799B0F7E4E2E56B9A6","D10","CPER","CPER_009","41.1.10",40.826134,-104.745884,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"7004B365C0D443DDAC7FFFF8A06F0E12","D10","CPER","CPER_009","40.1.10",40.826137,-104.746001,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"E290221372BE49138FBA693F6E56BBC8","D10","CPER","CPER_009","41.4.10",40.826195,-104.745802,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","CRMI5","Cryptantha minima Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"059E6D434E0C4596974ACB46C6615746","D10","CPER","CPER_009","41.4.10",40.826195,-104.745802,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"B049E9135144417C853773A8E94867B1","D10","CPER","CPER_009","41.4.10",40.826195,-104.745802,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"C871F20BE05341C8BEC550FF7DE3CB56","D10","CPER","CPER_009","32.2.10",40.826044,-104.745804,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"155AC9240FAF417DB9FF7D1B46094F90","D10","CPER","CPER_009","40.1.10",40.826137,-104.746001,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"E50CDA328FE640ECA98D08CDDA14DFDA","D10","CPER","CPER_009","32.4.10",40.826106,-104.745804,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"79EE9148E83C4D838D4F2B784D0FCC6B","D10","CPER","CPER_009","40.3.10",40.826198,-104.746001,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"08078B4938724A91AD1AA4C3CE6AB4ED","D10","CPER","CPER_009","41.1.10",40.826134,-104.745884,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"1CDEA0354AA74A8AA2B747AAD6E648FB","D10","CPER","CPER_009","41.1.10",40.826134,-104.745884,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"41E6D0ECABC3421AACF21A0595E6B336","D10","CPER","CPER_009","40.3.10",40.826198,-104.746001,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"616B4E87807740D4B8337365DA28089B","D10","CPER","CPER_009","41.1.10",40.826134,-104.745884,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","ECVI2","Echinocereus viridiflorus Engelm.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"2086D5AD3B4743ACB3B771C047C9DE1D","D10","CPER","CPER_009","31.1.10",40.826045,-104.746004,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"7140A72510A14AB29588A483CC210D81","D10","CPER","CPER_009","31.1.10",40.826045,-104.746004,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"952229A25E4E47B7ABDBE08846AC5BB0","D10","CPER","CPER_009","40.1.10",40.826137,-104.746001,"WGS84",1.1,"2014-05-28",1,"DIV.CPER.2014.1","Y","CADU6","Carex duriuscula C.A. Mey.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"9337736D4DF24BDEB7142120968618F9","D10","CPER","CPER_026","40.1.10",40.808844,-104.758873,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","LEMO","Leersia monandra Sw.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"01CF973A61174752AE1776A6E92F5D32","D10","CPER","CPER_026","40.1.10",40.808844,-104.758873,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","LYJU","Lygodesmia juncea (Pursh) D. Don ex Hook.","species","cf. genus",,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"C089615308B54770BF05BA87816A3D54","D10","CPER","CPER_026","40.1.10",40.808844,-104.758873,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"3A7F0AE595F2444780C626E53D960DEE","D10","CPER","CPER_026","40.3.10",40.808906,-104.758873,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"1BF63F2D32204FA1B80A96181C837250","D10","CPER","CPER_026","41.1.10",40.808843,-104.758757,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"09DECB14E7BD469AB15BCF68D7FDECBB","D10","CPER","CPER_026","41.4.10",40.808905,-104.758674,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"C45EAFC9289246F699723BE133D3EAE8","D10","CPER","CPER_026","41.4.10",40.808905,-104.758674,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"57F6DD65B97E49C4BB5DB132F91B3D46","D10","CPER","CPER_026","41.4.10",40.808905,-104.758674,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"4A47EE031C0B48ACAEDF7CA833C9FD34","D10","CPER","CPER_026","32.2.10",40.808752,-104.758676,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"C50F7868CA344D2B908C229E454E6CCF","D10","CPER","CPER_026","31.4.10",40.808815,-104.758795,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"9A93E7C6DDCC429DB70634E815297EA1","D10","CPER","CPER_026","31.4.10",40.808815,-104.758795,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"5F478C5BDD934853A3625B8551678F9B","D10","CPER","CPER_026","40.1.10",40.808844,-104.758873,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","EREF","Eriogonum effusum Nutt.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"FDF27A71B172400D8FF2562E15BC0271","D10","CPER","CPER_026","32.4.10",40.808814,-104.758676,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"8E48948458CF43778839911148129784","D10","CPER","CPER_026","40.1.10",40.808844,-104.758873,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","CICA11","Cirsium canescens Nutt.","species","cf. species",,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"3FA7034D9DFA49889A5F1B958F1FC1DD","D10","CPER","CPER_026","41.1.10",40.808843,-104.758757,"WGS84",1.1,"2014-05-29",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
