"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","percentCover","heightPlantOver300cm","heightPlantSpecies","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","duplicateTaxonIDBoutPer1m2QF","missingRecords1m2QF"
"17B9B00E3A4F4A34A8642E99E10902AA","D10","CPER","CPER_009","31.1.1",40.826035,-104.746017,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"88AE3800B18440E0B821F969CD70AF85","D10","CPER","CPER_009","31.1.1",40.826035,-104.746017,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,11,"N",10.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"E3A000B32AD44A9FBACF12C9ABDEC237","D10","CPER","CPER_009","31.4.1",40.826116,-104.745909,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,1,"N",5.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"C109C0EF08944BAEB4A9737351882B4B","D10","CPER","CPER_009","31.4.1",40.826116,-104.745909,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,0.5,"N",4.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"54D6D61991E3441BA31CB6E7937B9D48","D10","CPER","CPER_009","31.4.1",40.826116,-104.745909,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","ARFR4","Artemisia frigida Willd.","species",,,0.5,"N",1.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"1560210786724170AB619949675A6467","D10","CPER","CPER_009","31.1.1",40.826035,-104.746017,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,1,"N",7.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"BA127A8E0AA746AA9728DA057E438D31","D10","CPER","CPER_009","31.1.1",40.826035,-104.746017,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,1,"N",14.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"488548D8AAC5452F8BFFD1D5453DA0B8","D10","CPER","CPER_009","31.1.1",40.826035,-104.746017,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,10,"N",9.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"6FC34166852C4EF9935F85CADB1F9C4A","D10","CPER","CPER_009","31.1.1",40.826035,-104.746017,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","ARFR4","Artemisia frigida Willd.","species",,,0.5,"N",1.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"540E78288F404038A758D7534BE9793C","D10","CPER","CPER_009","31.4.1",40.826116,-104.745909,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,0.5,"N",13.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"CAC8604DE8044321946A837BD4A8F197","D10","CPER","CPER_009","31.4.1",40.826116,-104.745909,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,3,"N",32.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"EC3D3E15E8D04B1F93B0BA9077A91413","D10","CPER","CPER_009","31.4.1",40.826116,-104.745909,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,26,"N",7.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"AE318C394E884595AA9EB9816296C887","D10","CPER","CPER_009","31.4.1",40.826116,-104.745909,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,0.5,"N",4.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"8D8E30376B5E47A1BB5943FF0B517AFC","D10","CPER","CPER_009","31.4.1",40.826116,-104.745909,"WGS84",0.4,"2014-05-28",1,"DIV.CPER.2014.1","Y","TRDU","Tragopogon dubius Scop.","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"E00C54BE7E9D4FE69F6049A857B1F0C3","D10","CPER","CPER_026","32.4.1",40.808823,-104.758663,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","ASTRASPP","Astragalus spp.","genus","cf. species",,0.5,"N",2.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"9B7F2639F6AA4C6CAAE33650E4C69F06","D10","CPER","CPER_026","40.1.1",40.808835,-104.758886,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"A95A414185EB4056B88B8F5F3C1DC8B1","D10","CPER","CPER_026","40.1.1",40.808835,-104.758886,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,4,"N",13.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"A65031C768C84C6DB351D7FEE5E987D9","D10","CPER","CPER_026","31.1.1",40.808744,-104.758890,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","CRMI5","Cryptantha minima Rydb.","species",,,2,"N",6.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"9D07705C336045B5988380D2FE0DA39E","D10","CPER","CPER_026","31.1.1",40.808744,-104.758890,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,5,"N",26.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"AD8876C140924FC6BB32CF50E6BA830C","D10","CPER","CPER_026","31.1.1",40.808744,-104.758890,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,3,"N",15.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"9E828ED46D6D48BA8B9E16935D37ACBB","D10","CPER","CPER_026","31.1.1",40.808744,-104.758890,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","EREF","Eriogonum effusum Nutt.","species",,,1,"N",9.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"0C2B9286BAAD4890BCE65ED4484362E4","D10","CPER","CPER_026","31.4.1",40.808825,-104.758782,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","CRMI5","Cryptantha minima Rydb.","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"2D5A134E290E464EA3EA6D44844E83E7","D10","CPER","CPER_026","31.1.1",40.808744,-104.758890,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,12,"N",12.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"1360DC5AFE7A47B4B0086342341392EB","D10","CPER","CPER_026","31.1.1",40.808744,-104.758890,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","OEAL","Oenothera albicaulis Pursh","species",,,0.5,"N",8.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"7CDD3600DE204A38A8FD666F0F5BCACC","D10","CPER","CPER_026","31.1.1",40.808744,-104.758890,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"2DF23BEA10F04097B173BCEA1D142AB9","D10","CPER","CPER_026","31.1.1",40.808744,-104.758890,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,1,"N",4.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"83EE26C678504158B19A6015223E162D","D10","CPER","CPER_026","32.2.1",40.808742,-104.758663,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","ARPU9","Aristida purpurea Nutt.","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"DFFD89FAD18041BD895D0BCD1D758FC4","D10","CPER","CPER_026","31.4.1",40.808825,-104.758782,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,1,"N",8.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"4B242F0178E64FB6BEBF235F2D273836","D10","CPER","CPER_026","32.2.1",40.808742,-104.758663,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,20,"N",8.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"CCF354A0C6FD4554BC6ED22A6BCED25B","D10","CPER","CPER_026","32.2.1",40.808742,-104.758663,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,4,"N",21.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"762D3D69E6B6492589F8962150994BA0","D10","CPER","CPER_026","32.2.1",40.808742,-104.758663,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","LEMO","Leersia monandra Sw.","species",,,1,"N",9.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"2994B99C4A2749219C111629EA42C469","D10","CPER","CPER_026","32.4.1",40.808823,-104.758663,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,12,"N",12.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"77CACCB3388946EB98D8FD0A75E11EB0","D10","CPER","CPER_026","32.4.1",40.808823,-104.758663,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","CRCIJ","Cryptantha cinerea (Greene) Cronquist var. jamesii (Torr.) Cronquist","variety","cf. species",,0.5,"N",15.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"FB53DEA5053B4092B13997D121705EEC","D10","CPER","CPER_026","32.4.1",40.808823,-104.758663,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"6608B2C28E9B4990A325736473349554","D10","CPER","CPER_026","40.1.1",40.808835,-104.758886,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,0.5,"N",10.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"C9AC1BB820D04AC7A1783EB9222E8C5B","D10","CPER","CPER_026","40.1.1",40.808835,-104.758886,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,8,"N",15.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"84D2CBD87DB646EA85A003C0D3E4CB38","D10","CPER","CPER_026","40.1.1",40.808835,-104.758886,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","LIPU","Liatris punctata Hook.","species",,,0.5,"N",4.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"DA9F903A570F43A299056434E2A9F22D","D10","CPER","CPER_026","31.1.1",40.808744,-104.758890,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,0.5,"N",6.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"C9126F0473A643378FD8540F2261ECBA","D10","CPER","CPER_026","31.1.1",40.808744,-104.758890,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","CADU6","Carex duriuscula C.A. Mey.","species",,,0.5,"N",11.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"4CF6577DDE5441EDB95A7FB93CFE55DA","D10","CPER","CPER_026","31.4.1",40.808825,-104.758782,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,17,"N",12.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"9CAF4B7068A24C3884DB0AABD7D7E1AB","D10","CPER","CPER_026","31.1.1",40.808744,-104.758890,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"0B4002A2C3014E1E8A37D3F38BA345C3","D10","CPER","CPER_026","31.4.1",40.808825,-104.758782,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,1,"N",13.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"3679B89FB9384ABE8A4A80C6D552AFE1","D10","CPER","CPER_026","40.1.1",40.808835,-104.758886,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","LYJU","Lygodesmia juncea (Pursh) D. Don ex Hook.","species","cf. genus",,0.5,"N",9.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"CE31DE989C374E3BA8A034B2A442157E","D10","CPER","CPER_026","40.3.1",40.808916,-104.758886,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,2,"N",7.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"F33405A67DFB4F1186CED8DB5BA88ABE","D10","CPER","CPER_026","40.1.1",40.808835,-104.758886,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,7,"N",15.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"8B09AA6889A342AB8849EB0A74883486","D10","CPER","CPER_026","40.1.1",40.808835,-104.758886,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,5,"N",9.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"DC9B2C6E41D84E8DAE59AA6A7BCD5071","D10","CPER","CPER_026","40.3.1",40.808916,-104.758886,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","LYJU","Lygodesmia juncea (Pursh) D. Don ex Hook.","species","cf. genus",,0.5,"N",17.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"2E28264F0D9843CC9D8AFD7ECA509D5D","D10","CPER","CPER_026","40.3.1",40.808916,-104.758886,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,12,"N",15.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"7F89718FB5364321A1E6FC3403292E2C","D10","CPER","CPER_026","40.3.1",40.808916,-104.758886,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,0.5,"N",8.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"989657A3FAAB4E7183E0AF938266DE19","D10","CPER","CPER_026","41.1.1",40.808834,-104.758770,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","COUM","Comandra umbellata (L.) Nutt.","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"0F5D82EE7330475BB7CFFD4A50727DC6","D10","CPER","CPER_026","41.1.1",40.808834,-104.758770,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","CICA11","Cirsium canescens Nutt.","species","cf. species",,0.5,"N",8.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"00BF3695472741349B2B74C6AD2E1A3A","D10","CPER","CPER_026","41.1.1",40.808834,-104.758770,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,0.5,"N",12.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"B36BE3E49B994050B3E32CA8506CA81B","D10","CPER","CPER_026","41.1.1",40.808834,-104.758770,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,20,"N",11.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"B0BE4947EAAD457586DB56E58757B752","D10","CPER","CPER_026","41.4.1",40.808915,-104.758661,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","CADU6","Carex duriuscula C.A. Mey.","species",,,0.5,"N",10.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"B1E9ECCE59344925AC22DD23D48137C1","D10","CPER","CPER_026","41.4.1",40.808915,-104.758661,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","ASTRASPP","Astragalus spp.","genus",,,0.5,"N",8.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"D5BD37E310AE4240A432185B04553DA1","D10","CPER","CPER_026","41.4.1",40.808915,-104.758661,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,1,"N",14.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"DEC51218CECD4A24BBC778EFE1C77EA7","D10","CPER","CPER_026","41.4.1",40.808915,-104.758661,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","ERNA10","Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird","species",,,1,"N",10.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"FAC4AE2C2C5D48B395946E03B2CF735C","D10","CPER","CPER_026","41.4.1",40.808915,-104.758661,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,2,"N",6.0,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0
"C2B547B5806745BA987AE6E627783924","D10","CPER","CPER_026","31.4.1",40.808825,-104.758782,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"F3B7185E9E9D4D758B62CA762E2C8805","D10","CPER","CPER_026","31.4.1",40.808825,-104.758782,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","EREF","Eriogonum effusum Nutt.","species",,,3,"N",10.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"F338B586F1EA41F591D405238C371AD8","D10","CPER","CPER_026","31.4.1",40.808825,-104.758782,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"999A99EB17D24E5994FC0CEE6D47FF53","D10","CPER","CPER_026","31.4.1",40.808825,-104.758782,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","LEMO","Leersia monandra Sw.","species",,,0.5,"N",16.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
"7AAA111EBA964CE6B047A7717CCA40B7","D10","CPER","CPER_026","31.4.1",40.808825,-104.758782,"WGS84",0.4,"2014-05-29",1,"DIV.CPER.2014.1","Y","LIIN2","Lithospermum incisum Lehm.","species",,,0.5,"N",10.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0
